ID,Book_Title,Original_Book_Title,Author_Name,Edition_Language,Rating_score,Rating_votes,Review_number,Book_Description,Year_published,Genres,url,
04DECECC,Rage Within,Rage Within,Jeyn Roberts,English,4.1,3952,371,"In this apocalyptic sequel to Dark Inside four teens continue the struggle for survival as they face a world gone mad.Aries, Clementine, Mason and Michael have survived the first wave of the apocalypse that wiped out most of the world’s population, and turned many of the rest into murderous Baggers. Now, they’re hiding out in an abandoned house in Vancouver with a ragtag group of surviving teens, and trying to figure out their next move. Aries is trying to lead, but it’s hard to be a leader when there are no easy answers, and every move feels wrong. Clementine is desperate to find her brother Heath, but it’s impossible to know where he’d be, even if he is still alive. Michael is still haunted by the memories of his actions during his harrowing struggle to survive. And Mason is struggling with something far worse: the fear that he may be a danger to his friends. As the Baggers begin to create a new world order, Aries, Clementine, Mason and Michael will have to trust and rely on each other in order to survive.",2012,"{'Young Adult': 98, 'Science Fiction (Dystopia) ': 65, 'Apocalyptic (Post Apocalyptic) ': 53, 'Horror': 52, 'Horror (Zombies) ': 36, 'Science Fiction': 25, 'Science Fiction (Apocalyptic) ': 21, 'Adventure (Survival) ': 21, 'Fantasy (Paranormal) ': 13, 'Thriller': 12}",https://www.goodreads.com/book/show/13185168-rage-within,
2A110CB4,Aftermath,B007ZKD8V6,D.J. Molles,English,4.25,8105,297,"Nothing has gone according to plan.To Captain Lee Harden, Project Hometown feels like a distant dream and the completion of his mission seems unattainable.Wounded and weaponless, he has stumbled upon a group of survivors that seems willing to help. But a tragedy in the group causes a deep rift to come to light and forces him into action. In the chaos of the world outside, Lee is pursued by a new threat: someone who will stop at nothing to get what he has.""The Remaining: Aftermath"" is the second book in the popular ""The Remaining"" series. The third book is on the way.",2012,"{'Horror (Zombies) ': 115, 'Horror': 69, 'Apocalyptic (Post Apocalyptic) ': 61, 'Fiction': 45, 'Science Fiction': 21, 'Science Fiction (Apocalyptic) ': 21, 'Science Fiction (Dystopia) ': 19, 'War (Military Fiction) ': 12, 'Thriller': 12, 'Action': 7}",https://www.goodreads.com/book/show/13644247-aftermath,
6DAAE24A,Breathe,Breathe,Sarah Crossan,English,3.69,16963,1848,"The world has no air. If you want to survive, you pay to breathe. But what if you can't? And what if you think everything could be different? Three teens will leave everything they know behind in Sarah Crossan's gripping and original dystopian teen novel of danger, longing, and glimmering hope. Ever since the Switch, when the oxygen levels plummeted and most of humanity died, the survivors have been protected in glass domes full of manufactured air. Protected . . . or trapped? Or controlled? Alina's a revolutionary who believes we can save the environment. Quinn's a Premium who's never had to worry about having enough air. His best friend, Bea, is an Auxiliary who's never worried about anything but having enough air. When the three cross paths, they will change everything.",2012,"{'Science Fiction (Dystopia) ': 604, 'Young Adult': 519, 'Science Fiction': 205, 'Romance': 129, 'Apocalyptic (Post Apocalyptic) ': 107, 'Fantasy': 87, 'Fiction': 82, 'Adventure': 44, 'Young Adult (Teen) ': 33, 'Adventure (Survival) ': 26}",https://www.goodreads.com/book/show/11544466-breathe,
A62BC33E,The Loners,Quarantine: The Loners,Lex Thomas,English,3.89,7534,1130,"It was just another ordinary day at McKinley High—until a massive explosion devastated the school. When loner David Thorpe tried to help his English teacher to safety, the teacher convulsed and died right in front of him. And that was just the beginning.A year later, McKinley has descended into chaos. All the students are infected with a virus that makes them deadly to adults. The school is under military quarantine. The teachers are gone. Violent gangs have formed based on high school social cliques. Without a gang, you’re as good as dead. And David has no gang. It’s just him and his little brother, Will, against the whole school.",2012,"{'Young Adult': 216, 'Science Fiction (Dystopia) ': 144, 'Science Fiction': 98, 'Horror': 86, 'Fiction': 47, 'Apocalyptic (Post Apocalyptic) ': 34, 'Adventure (Survival) ': 32, 'Thriller': 25, 'Young Adult (High School) ': 22, 'Science Fiction (Apocalyptic) ': 21}",https://www.goodreads.com/book/show/12620969-the-loners,
726F91F9,Crossed,Crossed,Ally Condie,English,3.52,218026,15226,The Society chooses everything. The books you read. The music you listen to. The person you love. Yet for Cassia the rules have changed. Ky has been taken and she will sacrifice everything to find him. And when Cassia discovers Ky has escaped to the wild frontiers beyond the Society there is hope.But on the edge of society nothing is as it seems...A rebellion is rising.And a tangled web of lies and double-crosses could destroy everything.,2011,"{'Young Adult': 4125, 'Science Fiction (Dystopia) ': 3530, 'Romance': 1496, 'Science Fiction': 901, 'Fiction': 840, 'Fantasy': 711, 'Young Adult (Teen) ': 312, 'Adventure': 213, 'Audiobook': 189, 'Apocalyptic (Post Apocalyptic) ': 130}",https://www.goodreads.com/book/show/15812814-crossed,
54547EAF,Nightfall,Nightfall,Ellen Connor,English,3.66,2141,300,"First in a stunning new post-apocalyptic paranormal romance trilogy. Growing up with an unstable, often absent father who preached about the end of the world, Jenna never thought in her wildest nightmares that his predictions would come true. Or that he would have a plan in place to save her-one that includes the strong, stoic man who kidnaps and takes her to a remote cabin in the Pacific Northwest.The mysterious ex-Marine named Mason owes a life-debt to Jenna's father. Skilled and steadfast, he's ready for the prophesied Change, but Jenna proves tough to convince. Until the power grid collapses and mutant dogs attack-vicious things that reek of nature gone wrong.When five strangers appear, desperate to escape the bloodthirsty packs, Jenna defies her protector and rescues them. As technology fails and the old world falls away, Jenna changes too, forever altered by supernatural forces. To fight for their future, she and Mason must learn to trust their instinctive passion-a flame that will see them through the bitter winter, the endless nights, and the violence of a new Dark Age.",2011,"{'Romance (Paranormal Romance) ': 150, 'Fantasy (Paranormal) ': 112, 'Romance': 111, 'Apocalyptic (Post Apocalyptic) ': 61, 'Science Fiction (Dystopia) ': 58, 'Fantasy': 56, 'Fantasy (Urban Fantasy) ': 49, 'Paranormal (Shapeshifters) ': 33, 'Fantasy (Magic) ': 30, 'Adult': 26}",https://www.goodreads.com/book/show/8025911-nightfall,
3A1B7CF5,Birthmarked,Birthmarked,Caragh M. O'Brien,English,3.87,47542,3666,"In the future, in a world baked dry by the harsh sun, there are those who live inside the walled Enclave and those, like sixteen-year-old Gaia Stone, who live outside. Following in her mother's footsteps Gaia has become a midwife, delivering babies in the world outside the wall and handing a quota over to be ""advanced"" into the privileged society of the Enclave. Gaia has always believed this is her duty, until the night her mother and father are arrested by the very people they so loyally serve. Now Gaia is forced to question everything she has been taught, but her choice is simple: enter the world of the Enclave to rescue her parents, or die trying.",2010,"{'Young Adult': 1304, 'Science Fiction (Dystopia) ': 1176, 'Fantasy': 370, 'Science Fiction': 329, 'Fiction': 259, 'Romance': 244, 'Apocalyptic (Post Apocalyptic) ': 119, 'Young Adult (Teen) ': 105, 'Adventure': 86, 'Adventure (Survival) ': 53}",https://www.goodreads.com/book/show/6909544-birthmarked,
60BB243E,Mortal Engines,Mortal Engines,Philip Reeve,English,3.78,51953,5289,"""It was a dark, blustery afternoon in spring, and the city of London was chasing a small mining town across the dried-out bed of the old North Sea.""The great traction city London has been skulking in the hills to avoid the bigger, faster, hungrier cities loose in the Great Hunting Ground. But now, the sinister plans of Lord Mayor Mangus Crome can finally unfold.Thaddeus Valentine, London's Head Historian and adored famous archaeologist, and his lovely daughter, Katherine, are down in The Gut when the young assassin with the black scarf strikes toward his heart, saved by the quick intervention of Tom, a lowly third-class apprentice. Racing after the fleeing girl, Tom suddenly glimpses her hideous face: scarred from forehead to jaw, nose a smashed stump, a single eye glaring back at him. ""Look at what your Valentine did to me!"" she screams. ""Ask him! Ask him what he did to Hester Shaw!"" And with that she jumps down the waste chute to her death. Minutes later Tom finds himself tumbling down the same chute and stranded in the Out-Country, a sea of mud scored by the huge caterpillar tracks of cities like the one now steaming off over the horizon.In a stunning literary debut, Philip Reeve has created a painful dangerous unforgettable adventure story of surprises, set in a dark and utterly original world fueled by Municipal Darwinism -- and betrayal.",2001,"{'Fantasy': 1173, 'Young Adult': 1162, 'Science Fiction (Steampunk) ': 1087, 'Science Fiction': 1056, 'Fiction': 535, 'Science Fiction (Dystopia) ': 458, 'Adventure': 220, 'Audiobook': 198, 'Apocalyptic (Post Apocalyptic) ': 151, 'Young Adult (Teen) ': 79}",https://www.goodreads.com/book/show/287861.Mortal_Engines,
5518B0AF,Fuse,Fuse,Julianna Baggott,English,4.02,8621,884,"We want our son returned. This girl is proof that we can save you all. If you ignore our plea, we will kill our hostages one at a time.To be a Pure is to be perfect, untouched by Detonations that scarred the earth and sheltered inside the paradise that is the Dome. But Partridge escaped to the outside world, where Wretches struggle to survive amid smoke and ash. Now, at the command of Partridge’s father, the Dome is unleashing nightmare after nightmare upon the Wretches in an effort to get him back.At Partridge’s side is a small band of those united against the Dome: Lyda, the warrior; Bradwell, the revolutionary; El Capitan, the guard; and Pressia, the young woman whose mysterious past ties her to Partridge in way she never could have imagined. Long ago a plan was hatched that could mean the earth’s ultimate doom. Now only Partridge and Pressia can set things right.To save millions of innocent lives, Partridge must risk his own by returning to the Dome and facing his most terrifying challenge. And Pressia, armed only with a mysterious Black Box, containing a set of cryptic clues, must travel to the very ends of the earth, to a place where no map can guide her. If they succeed, the world will be saved. But should they fail, humankind will pay a terrible price...",2013,"{'Science Fiction (Dystopia) ': 209, 'Young Adult': 192, 'Science Fiction': 129, 'Apocalyptic (Post Apocalyptic) ': 78, 'Fantasy': 72, 'Fiction': 50, 'Romance': 47, 'Audiobook': 26, 'Science Fiction (Apocalyptic) ': 19, 'Adult': 16}",https://www.goodreads.com/book/show/9752754-fuse,
2954749B,White Horse,White Horse,Alex Adams,English,3.48,3172,710,"The world has ended, but her journey has just begun.Thirty-year-old Zoe leads an ordinary life until the end of the world arrives. She is cleaning cages and floors at Pope Pharmaceuticals when the President of the United States announces that human beings are no longer a viable species. When Zoe realizes that everyone she loves is disappearing, she starts running. Scared and alone in a shockingly changed world, she embarks on a remarkable journey of survival and redemption. Along the way, Zoe comes to see that humans are not defined by their genetic code, but rather by their actions and choices.",2012,"{'Science Fiction (Dystopia) ': 74, 'Fiction': 70, 'Apocalyptic (Post Apocalyptic) ': 68, 'Horror': 55, 'Science Fiction': 44, 'Fantasy': 23, 'Adult': 22, 'Thriller': 19, 'Science Fiction (Apocalyptic) ': 19, 'Horror (Zombies) ': 14}",https://www.goodreads.com/book/show/12173462-white-horse,
49BF5009,The Mist,The Mist,Stephen King,English,3.95,118201,3237,"It's a hot, lazy day, perfect for a cookout, until you see those strange dark clouds. Suddenly a violent storm sweeps across the lake and ends as abruptly and unexpectedly as it had begun. Then comes the mist...creeping slowly, inexorably into town, where it settles and waits, trapping you in the supermarket with dozens of others, cut off from your families and the world. The mist is alive, seething with unearthly sounds and movements. What unleashed this terror? Was it the Arrowhead Project---the top secret government operation that everyone has noticed but no one quite understands? And what happens when the provisions have run out and you're forced to make your escape, edging blindly through the dim light?",1980,"{'Horror': 2857, 'Fiction': 738, 'Thriller': 230, 'Fantasy': 207, 'Science Fiction': 171, 'Fantasy (Paranormal) ': 100, 'Fantasy (Supernatural) ': 80, 'Short Stories': 79, 'Mystery': 79, 'Adult': 74}",https://www.goodreads.com/book/show/813214.The_Mist,
38E568E6,Kraken,Kraken: An Anatomy,China Miéville,English,3.6,23677,2959,"With this outrageous new novel, China Miéville has written one of the strangest, funniest, and flat-out scariest books you will read this—or any other—year. The London that comes to life in Kraken is a weird metropolis awash in secret currents of myth and magic, where criminals, police, cultists, and wizards are locked in a war to bring about—or prevent—the End of All Things.In the Darwin Centre at London’s Natural History Museum, Billy Harrow, a cephalopod specialist, is conducting a tour whose climax is meant to be the Centre’s prize specimen of a rare Architeuthis dux—better known as the Giant Squid. But Billy’s tour takes an unexpected turn when the squid suddenly and impossibly vanishes into thin air.As Billy soon discovers, this is the precipitating act in a struggle to the death between mysterious but powerful forces in a London whose existence he has been blissfully ignorant of until now, a city whose denizens—human and otherwise—are adept in magic and murder.There is the Congregation of God Kraken, a sect of squid worshippers whose roots go back to the dawn of humanity—and beyond. There is the criminal mastermind known as the Tattoo, a merciless maniac inked onto the flesh of a hapless victim. There is the FSRC—the Fundamentalist and Sect-Related Crime Unit—a branch of London’s finest that fights sorcery with sorcery. There is Wati, a spirit from ancient Egypt who leads a ragtag union of magical familiars. There are the Londonmancers, who read the future in the city’s entrails. There is Grisamentum, London’s greatest wizard, whose shadow lingers long after his death. And then there is Goss and Subby, an ageless old man and a cretinous boy who, together, constitute a terrifying—yet darkly charismatic—demonic duo.All of them—and others—are in pursuit of Billy, who inadvertently holds the key to the missing squid, an embryonic god whose powers, properly harnessed, can destroy all that is, was, and ever shall be.",2010,"{'Fantasy': 1597, 'Fiction': 603, 'Fantasy (Urban Fantasy) ': 361, 'Science Fiction': 278, 'Horror': 240, 'Mystery': 113, 'Science Fiction Fantasy': 100, 'Fantasy (Weird Fiction) ': 86, 'Weird Fiction (New Weird) ': 78, 'Speculative Fiction': 77}",https://www.goodreads.com/book/show/6931246-kraken,
1F11439F,The Ask and the Answer,The Ask and the Answer,Patrick Ness,English,4.19,77908,6866,"We were in the square, in the square where I'd run, holding her, carrying her, telling her to stay alive, stay alive till we got safe, till we got to Haven so I could save her - But there weren't no safety, no safety at all, there was just him and his men...Fleeing before a relentless army, Todd has carried a desperately wounded Viola right into the hands of their worst enemy, Mayor Prentiss. Immediately separated from Viola and imprisoned, Todd is forced to learn the ways of the Mayor's new order. But what secrets are hiding just outside of town? And where is Viola? Is she even still alive? And who are the mysterious Answer? And then, one day, the bombs begin to explode...""The Ask and the Answer"" is a tense, shocking and deeply moving novel of resistance under the most extreme pressure. This is the second title in the ""Chaos Walking"" trilogy.",2009,"{'Young Adult': 2051, 'Science Fiction': 1067, 'Science Fiction (Dystopia) ': 1061, 'Fantasy': 771, 'Fiction': 570, 'Adventure': 195, 'Young Adult (Teen) ': 135, 'Science Fiction (Aliens) ': 113, 'Romance': 112, 'War': 106}",https://www.goodreads.com/book/show/20758103-the-ask-and-the-answer,
406A4106,Empty,Empty,Suzanne Weyn,English,3.29,4165,646,"A dystopic look at what happens to one American town when all the fossil fuels run out...It's the near future - the very near future - and the fossil fuels are running out. No gas. No oil. Which means no driving. No heat. Supermarkets are empty. Malls have shut down. Life has just become more local than we ever knew it could be.Nobody expected the end to come this fast. And in the small town of Spring Valley, decisions that once seemed easy are quickly becoming matters of life and death. There is hope - there has to be hope - just there are also sacrifices that need to be made, and a whole society that needs to be rethought.",2010,"{'Young Adult': 147, 'Science Fiction (Dystopia) ': 122, 'Science Fiction': 61, 'Fiction': 37, 'Apocalyptic (Post Apocalyptic) ': 24, 'Young Adult (Teen) ': 23, 'Science Fiction (Apocalyptic) ': 19, 'Adventure (Survival) ': 16, 'Adventure': 9, 'Realistic Fiction': 9}",https://www.goodreads.com/book/show/7883678-empty,
681D5972,Dreamsnake,Dreamsnake,Vonda N. McIntyre,English,3.86,9112,532,"In a far-future, post-holocaust Earth, a young healer named Snake travels the world, healing the sick and injured with her companion, the alien dreamsnake. But she is being pursued. . . .",1978,"{'Science Fiction': 488, 'Fantasy': 239, 'Fiction': 144, 'Apocalyptic (Post Apocalyptic) ': 75, 'Hugo Awards': 70, 'Speculative Fiction': 32, 'Science Fiction Fantasy': 32, 'Science Fiction (Dystopia) ': 23, 'Science Fiction (Apocalyptic) ': 19, 'Novels': 18}",https://www.goodreads.com/book/show/263021.Dreamsnake,
B7784C22,The Andromeda Strain,The Andromeda Strain,Michael Crichton,English,3.9,227899,4257,"The United States government is given a warning by the pre-eminent biophysicists in the country: current sterilization procedures applied to returning space probes may be inadequate to guarantee uncontaminated re-entry to the atmosphere. Two years later, seventeen satellites are sent into the outer fringes of space to collect organisms and dust for study. One of them falls to earth, landing in a desolate area of Arizona. Twelve miles from the landing site, in the town of Piedmont, a shocking discovery is made: the streets are littered with the dead bodies of the town's inhabitants, as if they dropped dead in their tracks.--back cover",1969,"{'Science Fiction': 2939, 'Fiction': 2298, 'Thriller': 980, 'Mystery': 235, 'Science Fiction Fantasy': 221, 'Suspense': 192, 'Horror': 189, 'Novels': 151, 'Classics': 113, 'Adventure': 100}",https://www.goodreads.com/book/show/7670.The_Andromeda_Strain,
AF6A76E2,This Is the Way the World Ends,This Is the Way the World Ends,James K. Morrow,English,3.74,1623,115,"The Gulliver’s Travels of the nuclear age, the Alice in Wonderland of the arms race, this mordantly funny and visionary tale of the apocalypse was a Nebula finalist. The trouble starts when George Paxton ingenuously signs an admission of complicity in starting World War III.",1986,"{'Science Fiction': 94, 'Fiction': 55, 'Science Fiction (Apocalyptic) ': 19, 'Fantasy': 17, 'Apocalyptic (Post Apocalyptic) ': 10, 'Science Fiction (Dystopia) ': 8, 'Science Fiction Fantasy': 7, 'Speculative Fiction': 7, 'Novels': 4, 'Humor': 4}",https://www.goodreads.com/book/show/40295.This_Is_the_Way_the_World_Ends,
08A5ACAD,Patriots,Patriots: Surviving the Coming Collapse,"James Wesley, Rawles",English,3.64,4931,477,"America faces a full-scale socioeconomic collapse—the stock market plummets, hyperinflation cripples commerce and the mounting crisis passes the tipping point. Practically overnight, the fragile chains of supply and high-technology infrastructure fall, and wholesale rioting and looting grip every major city.As hordes of refugees and looters pour out of the cities, a small group of friends living in the Midwest desperately tries to make their way to a safe-haven ranch in northern Idaho. The journey requires all their skill and training since communication, commerce, transportation and law enforcement have all disappeared. Once at the ranch, the group fends off vicious attacks from outsiders and then looks to join other groups that are trying to restore true Constitutional law to the country.Patriots is a thrilling narrative depicting fictional characters using authentic survivalist techniques to endure the collapse of the American civilization. Reading this compelling, fast-paced novel could one day mean the difference between life and death.",1998,"{'Fiction': 91, 'Adventure (Survival) ': 52, 'Apocalyptic (Post Apocalyptic) ': 48, 'Science Fiction (Dystopia) ': 23, 'Science Fiction (Apocalyptic) ': 19, 'Science Fiction': 11, 'Politics': 10, 'War (Military Fiction) ': 5, 'War': 5, 'Thriller': 4}",https://www.goodreads.com/book/show/8488492-patriots,
24B1C020,The Hitchhiker's Guide to the Galaxy,The Hitchhiker's Guide to the Galaxy,Douglas Adams,English,4.22,1484310,31209,"Seconds before the Earth is demolished to make way for a galactic freeway, Arthur Dent is plucked off the planet by his friend Ford Prefect, a researcher for the revised edition of The Hitchhiker's Guide to the Galaxy who, for the last fifteen years, has been posing as an out-of-work actor.Together this dynamic pair begin a journey through space aided by quotes from The Hitchhiker's Guide (""A towel is about the most massively useful thing an interstellar hitchhiker can have"") and a galaxy-full of fellow travelers: Zaphod Beeblebrox—the two-headed, three-armed ex-hippie and totally out-to-lunch president of the galaxy; Trillian, Zaphod's girlfriend (formally Tricia McMillan), whom Arthur tried to pick up at a cocktail party once upon a time zone; Marvin, a paranoid, brilliant, and chronically depressed robot; Veet Voojagig, a former graduate student who is obsessed with the disappearance of all the ballpoint pens he bought over the years.",1979,"{'Science Fiction': 14431, 'Fiction': 10469, 'Humor': 5477, 'Fantasy': 4527, 'Classics': 4391, 'Humor (Comedy) ': 1842, 'Science Fiction Fantasy': 1427, 'Audiobook': 1053, 'Adventure': 870, 'Novels': 700}",https://www.goodreads.com/book/show/386162.The_Hitchhiker_s_Guide_to_the_Galaxy,
5DF29DEB,Armageddon's Children,Armageddon's Children,Terry Brooks,English,4.11,15462,748,"Terry Brooks is one of a handful of writers whose work defines modern fantasy fiction. His twenty-three international bestsellers have ranged from the beloved Shannara series to stories that tread a much darker path. Armageddon’s Children is a new creation–the perfect opportunity for readers unfamiliar with Brooks’s previous work to experience an author at the height of his considerable storytelling powers. It is a gripping chronicle of a once-familiar world now spun shockingly out of control, in which an extraordinary few struggle to salvage hope in the face of terrifying chaos. Logan Tom is doomed to remember the past and determined to rescue the future. Far behind him lies a boyhood cut violently short by his family’s slaughter, when the forces of madness and hate swept our world after decadent excesses led to civilization’s downfall. Somewhere ahead of him rests the only chance to beat back the minions of evil that are systematically killing and enslaving the last remnants of humanity. Navigating the scarred and poisoned landscape that once was America and guided by a powerful talisman, Logan has sworn an oath to seek out a remarkable being born of magic, possessed of untold abilities, and destined to lead the final fight against darkness.Across the country, Angel Perez, herself a survivor of the malevolent, death-dealing forces combing the land, has also been chosen for an uncanny mission in the name of her ruined world’s salvation. From the devastated streets of Los Angeles, she will journey to find a place–and a people–shrouded in mystery, celebrated in legend, and vital to the cause of humankind . . . even as a relentless foe follows close behind, bent on her extermination. While in the nearly forsaken city of Seattle, a makeshift family of refugees has carved out a tenuous existence among the street gangs, mutants, and marauders fighting to stay alive against mounting odds–and something unspeakable that has come from the shadows in search of prey. In time, all their paths will cross. Their common purpose will draw them together. Their courage and convictions will be tested and their fates will be decided, as their singular crusade begins: to take back, or lose forever, the only world they have.In Armageddon’s Children, Brooks brings his gifts as a mythmaker to the timeless theme of the unending, essential conflict between darkness and light–and carries his unique imaginative vision to a stunning new level. Prepare for a breathtaking tour de force. To those who are new to Terry Brooks, welcome. And to those who have read him for many years: prepare for a dramatic surprise.From the Hardcover edition.",2006,"{'Fantasy': 1241, 'Fiction': 128, 'Science Fiction Fantasy': 55, 'Science Fiction': 53, 'Fantasy (Epic Fantasy) ': 51, 'Science Fiction (Dystopia) ': 49, 'Apocalyptic (Post Apocalyptic) ': 47, 'Fantasy (Urban Fantasy) ': 39, 'Fantasy (Magic) ': 20, 'Science Fiction (Apocalyptic) ': 19}",https://www.goodreads.com/book/show/15549.Armageddon_s_Children,
1238DA7E,Thunder and Ashes,Thunder and Ashes,Z.A. Recht,English,4.11,5531,143,"A lot can change in three months: wars can be decided, nations can be forged... or entire species can be brought to the brink of annihilation. The Morningstar Virus, an incredibly virulent disease, has swept the face of the planet, infecting billions. Its hosts rampage, attacking anything that remains uninfected. Even death can't stop the virus-its victims as cannibalistic shamblers. Scattered across the world, embattled groups have persevered. For some, surviving is the pinnacle of achievement. Others hoard goods and weapons. And still others leverage power over the remnants of humanity in the form of a mysterious cure for Morningstar. Francis Sherman and Anna Demilio want only a vaccine, but to find it, they must cross a countryside in ruins, dodging not only the infected, but also the lawless living. The bulk of the storm has passed over the world, leaving echoing thunder and softly drifting ashes. But for the survivors, the peril remains, and the search for a cure is just beginning...",2008,"{'Horror (Zombies) ': 202, 'Horror': 105, 'Fiction': 30, 'Apocalyptic (Post Apocalyptic) ': 23, 'Science Fiction (Apocalyptic) ': 19, 'Science Fiction': 13, 'Science Fiction (Dystopia) ': 7, 'War (Military Fiction) ': 6, 'Action': 5, 'Fantasy': 5}",https://www.goodreads.com/book/show/3196717-thunder-and-ashes,
66E3FAC8,The End of October,The End of October,Lawrence Wright,English,3.79,13008,2209,"In this riveting medical thriller--from the Pulitzer Prize winner and best-selling author--Dr. Henry Parsons, an unlikely but appealing hero, races to find the origins and cure of a mysterious new killer virus as it brings the world to its knees.At an internment camp in Indonesia, forty-seven people are pronounced dead with acute hemorrhagic fever. When Henry Parsons--microbiologist, epidemiologist--travels there on behalf of the World Health Organization to investigate, what he finds will soon have staggering repercussions across the globe: an infected man is on his way to join the millions of worshippers in the annual Hajj to Mecca. Now, Henry joins forces with a Saudi prince and doctor in an attempt to quarantine the entire host of pilgrims in the holy city... A Russian émigré, a woman who has risen to deputy director of U.S. Homeland Security, scrambles to mount a response to what may be an act of biowarfare... already-fraying global relations begin to snap, one by one, in the face of a pandemic... Henry's wife Jill and their children face diminishing odds of survival in Atlanta... and the disease slashes across the United States, dismantling institutions--scientific, religious, governmental--and decimating the population. As packed with suspense as it is with the fascinating history of viral diseases, Lawrence Wright has given us a full-tilt, electrifying, one-of-a-kind thriller.",2020,"{'Fiction': 403, 'Thriller': 163, 'Science Fiction': 128, 'Science Fiction (Dystopia) ': 57, 'Audiobook': 56, 'Thriller (Mystery Thriller) ': 47, 'Mystery': 40, 'Adult': 26, 'Adult Fiction': 26, 'Suspense': 25}",https://www.goodreads.com/book/show/52669505-the-end-of-october,
408BAD09,Ark,B07VBCYYJX,Veronica Roth,English,3.54,9923,1025,"On the eve of Earth’s destruction, a young scientist discovers something too precious to lose, in a story of cataclysm and hope by the #1 New York Times bestselling author of the Divergent trilogy.It’s only two weeks before an asteroid turns home to dust. Though most of Earth has already been evacuated, it’s Samantha’s job to catalog plant samples for the survivors’ unknowable journey beyond.Preparing to stay behind and watch the world end, she makes a final human connection.As certain doom hurtles nearer, the unexpected and beautiful potential for the future begins to flower.Veronica Roth’s Ark is part of Forward, a collection of six stories of the near and far future from out-of-this-world authors. Each piece can be read or listened to in a single thought-provoking sitting.",2019,"{'Science Fiction': 303, 'Short Stories': 282, 'Fiction': 132, 'Audiobook': 80, 'Science Fiction (Dystopia) ': 42, 'Novella': 40, 'Apocalyptic (Post Apocalyptic) ': 19, 'Fantasy': 18, 'Science Fiction (Apocalyptic) ': 18, 'Science Fiction Fantasy': 18}",https://www.goodreads.com/book/show/49680556-ark,
F6B7119A,The Rise of Magicks,The Rise of Magicks,Nora Roberts,English,4.13,21004,2036,"After the sickness known as the Doom destroyed civilization, magick has become commonplace, and Fallon Swift has spent her young years learning its ways. Fallon cannot live in peace until she frees those who have been preyed upon by the government or the fanatical Purity Warriors, endlessly hunted or locked up in laboratories, brutalized for years on end. She is determined to save even those who have been complicit with this evil out of fear or weakness—if, indeed, they can be saved.Strengthened by the bond she shares with her fellow warrior, Duncan, Fallon has already succeeded in rescuing countless shifters and elves and ordinary humans. Now she must help them heal—and rediscover the light and faith within themselves. For although from the time of her birth, she has been The One, she is still only one. And as she faces down an old nemesis, sets her sights on the enemy’s stronghold, and pursues her destiny—to finally restore the mystical shield that once protected them all—she will need an army behind her…",2019,"{'Fantasy': 403, 'Romance': 110, 'Fantasy (Paranormal) ': 106, 'Fiction': 97, 'Science Fiction (Dystopia) ': 86, 'Fantasy (Magic) ': 74, 'Fantasy (Urban Fantasy) ': 46, 'Apocalyptic (Post Apocalyptic) ': 42, 'Audiobook': 32, 'Paranormal (Witches) ': 31}",https://www.goodreads.com/book/show/43263398-the-rise-of-magicks,
11674372,Praying for Rain,Praying for Rain,B.B. Easton,English,4.06,4647,916,"“None of this matters, and we’re all going to die.”With only three days left until the predicted apocalypse, the small town of Franklin Springs, Georgia, has become a wasteland of abandoned cars, abandoned homes, abandoned businesses, and abandoned people. People like Rainbow Williams. Rain isn’t afraid of dying. In fact, she’s looking forward to it. If she can just outrun her pain until April 23, she’ll never have to feel it at all. “Supplies. Shelter. Self-defense.”Wes Parker has survived every horrible thing this life has thrown at him with nothing more than his resourcefulness and disarming good looks. Why should the end of the world be any different? All he needs are some basic supplies, shelter, and a sucker willing to help him out, which is exactly what he finds when he returns to his hometown of Franklin Springs.As society crumbles, dangers mount, and secrets refuse to stay buried, two lost souls are thrust together in a twist of fate—one who will do anything to survive and one who can’t wait to die. Perhaps, together, they can learn how to live.Before their time runs out.",2019,"{'Romance': 225, 'New Adult': 109, 'Science Fiction (Dystopia) ': 93, 'Apocalyptic (Post Apocalyptic) ': 37, 'Science Fiction': 24, 'Fantasy': 23, 'Contemporary': 19, 'Science Fiction (Apocalyptic) ': 18, 'Fiction': 15, 'Adventure (Survival) ': 14}",https://www.goodreads.com/book/show/44064905-praying-for-rain,
8912FE92,Roadside Picnic,Пикник на обочине,Arkady Strugatsky,English,4.17,44573,2952,"Red Schuhart is a stalker, one of those young rebels who are compelled, in spite of extreme danger, to venture illegally into the Zone to collect the mysterious artifacts that the alien visitors left scattered around. His life is dominated by the place and the thriving black market in the alien products. But when he and his friend Kirill go into the Zone together to pick up a “full empty,” something goes wrong. And the news he gets from his girlfriend upon his return makes it inevitable that he’ll keep going back to the Zone, again and again, until he finds the answer to all his problems.",1972,"{'Science Fiction': 1705, 'Fiction': 848, 'Cultural (Russia) ': 357, 'Classics': 253, 'Literature (Russian Literature) ': 135, 'Science Fiction (Dystopia) ': 122, 'Novels': 97, 'Fantasy': 88, 'Science Fiction Fantasy': 81, 'Apocalyptic (Post Apocalyptic) ': 69}",https://www.goodreads.com/book/show/331256.Roadside_Picnic,
